player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Season,League
Bruno Alves,pt POR,DF,Parma,36,1981,33.0,33.0,2922.0,4.0,1.0,0.0,0.0,9.0,1.0,0.12,0.03,0.15,0.12,0.15,2.2,2.2,1.3,0.07,0.04,0.11,0.07,0.11,32.5,17.0,5.0,8.0,29.4,0.52,0.15,0.24,0.8,0.13,1.8,1.8,963.0,1204.0,80.0,24965.0,9484.0,175.0,205.0,85.4,476.0,543.0,87.7,309.0,445.0,69.4,-0.3,10.0,63.0,2.0,2.0,60.0,1132.0,72.0,69.0,0.0,168.0,66.0,16.0,0.0,0.0,0.0,0.0,695.0,168.0,341.0,132.0,913.0,106.0,0.0,11.0,12.0,26.0,10.0,12.0,20.0,0.62,14.0,4.0,0.0,1.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,13.0,3.0,0.0,3.0,12.0,25.0,9.0,188.0,54.0,28.7,141.0,43.0,4.0,50.0,32.0,1.0,18.0,15.0,243.0,0.0,1549.0,323.0,960.0,609.0,76.0,30.0,1471.0,5.0,5.0,100.0,5.0,0.0,793.0,5046.0,2672.0,824.0,806.0,97.8,4.0,3.0,1.0,32.0,13.0,1.0,0.0,1.0,1.0,310.0,88.0,29.0,75.2,2018/2019,SerieA
Joachim Andersen,dk DEN,DF,Sampdoria,22,1996,32.0,32.0,2880.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.03,0.03,0.0,0.03,0.9,0.9,0.5,0.03,0.02,0.05,0.03,0.05,32.0,13.0,5.0,0.0,38.5,0.41,0.16,0.0,0.0,0.07,-0.9,-0.9,1816.0,2048.0,88.7,40867.0,12600.0,476.0,520.0,91.5,954.0,1015.0,94.0,375.0,492.0,76.2,0.5,6.0,150.0,6.0,1.0,137.0,1957.0,91.0,89.0,0.0,284.0,118.0,1.0,0.0,0.0,0.0,0.0,1551.0,174.0,323.0,350.0,1546.0,100.0,2.0,5.0,3.0,35.0,22.0,14.0,25.0,0.78,21.0,1.0,1.0,2.0,0.0,3.0,0.09,3.0,0.0,0.0,0.0,0.0,0.0,32.0,20.0,29.0,3.0,0.0,14.0,30.0,46.7,16.0,155.0,47.0,30.3,99.0,50.0,6.0,38.0,18.0,0.0,20.0,18.0,146.0,3.0,2307.0,345.0,1135.0,1281.0,69.0,18.0,2222.0,14.0,15.0,93.3,14.0,0.0,1529.0,8727.0,5431.0,1598.0,1576.0,98.6,3.0,8.0,0.0,31.0,14.0,0.0,0.0,1.0,0.0,388.0,64.0,38.0,62.7,2018/2019,SerieA
Marco Andreolli,it ITA,DF,Chievo,32,1986,8.0,7.0,646.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.03,0.0,0.03,0.03,0.03,7.2,3.0,1.0,0.0,33.3,0.42,0.14,0.0,0.0,0.08,-0.2,-0.2,191.0,233.0,82.0,4437.0,1197.0,41.0,48.0,85.4,108.0,115.0,93.9,42.0,68.0,61.8,0.0,0.0,9.0,0.0,0.0,7.0,226.0,7.0,7.0,0.0,40.0,6.0,0.0,0.0,0.0,0.0,0.0,153.0,22.0,58.0,51.0,160.0,10.0,0.0,2.0,1.0,9.0,0.0,1.0,2.0,0.28,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,5.0,4.0,0.0,4.0,11.0,36.4,7.0,67.0,15.0,22.4,42.0,23.0,2.0,6.0,2.0,0.0,4.0,4.0,58.0,1.0,315.0,45.0,192.0,127.0,6.0,4.0,308.0,1.0,1.0,100.0,1.0,0.0,164.0,701.0,263.0,193.0,186.0,96.4,2.0,1.0,0.0,7.0,3.0,1.0,0.0,2.0,0.0,45.0,29.0,7.0,80.6,2018/2019,SerieA
Marco Andreolli,it ITA,DF,Cagliari,32,1986,3.0,1.0,106.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,1.2,1.0,1.0,0.0,100.0,0.85,0.85,0.0,0.0,0.02,0.0,0.0,62.0,69.0,89.9,1502.0,392.0,10.0,11.0,90.9,38.0,39.0,97.4,14.0,19.0,73.7,0.0,0.0,1.0,0.0,0.0,5.0,69.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,4.0,11.0,9.0,54.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,6.0,0.0,0.0,6.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,7.0,0.0,82.0,13.0,45.0,40.0,1.0,1.0,82.0,0.0,0.0,0.0,0.0,0.0,52.0,184.0,98.0,62.0,60.0,96.8,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,10.0,3.0,0.0,100.0,2018/2019,SerieA
Cristian Ansaldi,ar ARG,"DF,MF",Torino,31,1986,24.0,23.0,1807.0,3.0,2.0,0.0,0.0,3.0,0.0,0.15,0.1,0.25,0.15,0.25,1.4,1.4,2.6,0.07,0.13,0.2,0.07,0.2,20.1,36.0,7.0,5.0,19.4,1.79,0.35,0.08,0.43,0.04,1.6,1.6,579.0,878.0,65.9,12315.0,5296.0,224.0,252.0,88.9,231.0,338.0,68.3,113.0,254.0,44.5,-0.6,32.0,49.0,48.0,32.0,89.0,675.0,203.0,31.0,0.0,122.0,82.0,131.0,24.0,1.0,3.0,0.0,391.0,136.0,351.0,354.0,361.0,12.0,147.0,1.0,7.0,23.0,18.0,26.0,56.0,2.79,37.0,5.0,7.0,2.0,1.0,6.0,0.3,3.0,0.0,1.0,0.0,0.0,1.0,44.0,24.0,18.0,20.0,6.0,11.0,33.0,33.3,22.0,340.0,102.0,30.0,113.0,164.0,63.0,40.0,3.0,0.0,37.0,15.0,29.0,0.0,1141.0,44.0,259.0,506.0,510.0,45.0,951.0,59.0,95.0,62.1,61.0,2.0,785.0,6957.0,4177.0,778.0,665.0,85.5,25.0,34.0,0.0,23.0,32.0,2.0,0.0,0.0,0.0,150.0,4.0,18.0,18.2,2018/2019,SerieA
Mirco Antenucci,it ITA,FW,SPAL,33,1984,35.0,22.0,2133.0,5.0,0.0,1.0,2.0,0.0,0.0,0.21,0.0,0.21,0.17,0.17,6.7,5.1,1.5,0.28,0.06,0.34,0.22,0.28,23.7,51.0,16.0,1.0,31.4,2.15,0.68,0.08,0.25,0.1,-1.7,-1.1,425.0,563.0,75.5,6241.0,1069.0,244.0,305.0,80.0,145.0,185.0,78.4,22.0,33.0,66.7,-1.5,19.0,26.0,14.0,3.0,30.0,523.0,40.0,1.0,1.0,132.0,3.0,29.0,0.0,0.0,0.0,0.0,404.0,98.0,61.0,74.0,419.0,30.0,4.0,13.0,0.0,7.0,15.0,29.0,61.0,2.57,42.0,0.0,6.0,5.0,6.0,5.0,0.21,3.0,0.0,1.0,0.0,1.0,0.0,11.0,7.0,3.0,3.0,5.0,5.0,13.0,38.5,8.0,382.0,63.0,16.5,46.0,194.0,142.0,12.0,0.0,0.0,12.0,6.0,2.0,0.0,821.0,6.0,58.0,392.0,432.0,104.0,779.0,29.0,51.0,56.9,29.0,0.0,641.0,3955.0,1592.0,968.0,622.0,64.3,66.0,47.0,0.0,29.0,37.0,17.0,0.0,0.0,0.0,107.0,25.0,34.0,42.4,2018/2019,SerieA
Luca Antonelli,it ITA,"DF,MF",Empoli,31,1987,13.0,10.0,755.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.12,0.12,0.0,0.12,0.8,0.8,0.2,0.09,0.03,0.12,0.09,0.12,8.4,7.0,2.0,0.0,28.6,0.83,0.24,0.0,0.0,0.11,-0.8,-0.8,273.0,379.0,72.0,4724.0,2100.0,130.0,149.0,87.2,120.0,162.0,74.1,22.0,61.0,36.1,0.8,4.0,23.0,5.0,1.0,29.0,326.0,53.0,8.0,0.0,31.0,5.0,9.0,0.0,0.0,0.0,0.0,240.0,52.0,87.0,238.0,80.0,14.0,45.0,0.0,4.0,9.0,8.0,14.0,11.0,1.31,7.0,0.0,0.0,1.0,2.0,2.0,0.24,2.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,4.0,3.0,5.0,5.0,15.0,33.3,10.0,110.0,40.0,36.4,46.0,43.0,21.0,30.0,3.0,0.0,27.0,10.0,27.0,0.0,494.0,39.0,162.0,240.0,131.0,23.0,445.0,5.0,8.0,62.5,5.0,0.0,296.0,1814.0,1261.0,307.0,285.0,92.8,12.0,4.0,0.0,11.0,22.0,3.0,0.0,0.0,0.0,74.0,6.0,3.0,66.7,2018/2019,SerieA
Mauro Antonio Burruchaga,ar ARG,MF,Chievo,20,1998,1.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,0.6,1.0,1.0,0.0,100.0,1.55,1.55,0.0,0.0,0.01,0.0,0.0,31.0,37.0,83.8,514.0,243.0,13.0,15.0,86.7,16.0,18.0,88.9,2.0,3.0,66.7,0.0,0.0,4.0,1.0,0.0,7.0,35.0,2.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,6.0,4.0,27.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,17.0,6.0,35.3,4.0,9.0,4.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,49.0,3.0,16.0,32.0,7.0,0.0,47.0,0.0,2.0,0.0,0.0,0.0,35.0,205.0,120.0,29.0,28.0,96.6,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,50.0,2018/2019,SerieA
Joaquín Ardaiz,uy URU,FW,Frosinone,19,1999,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,21.0,0.0,2.0,3.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,10.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,31.0,21.0,11.0,4.0,36.4,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,50.0,2018/2019,SerieA
Lorenzo Ariaudo,it ITA,DF,Frosinone,29,1989,19.0,19.0,1682.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.03,0.01,0.05,0.03,0.05,18.7,5.0,1.0,0.0,20.0,0.27,0.05,0.0,0.0,0.13,-0.6,-0.6,512.0,608.0,84.2,11247.0,3475.0,142.0,155.0,91.6,279.0,306.0,91.2,89.0,141.0,63.1,-0.2,3.0,27.0,2.0,0.0,19.0,570.0,38.0,37.0,1.0,84.0,18.0,0.0,0.0,0.0,0.0,0.0,427.0,44.0,137.0,271.0,275.0,42.0,1.0,4.0,1.0,10.0,1.0,2.0,10.0,0.54,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,14.0,5.0,1.0,4.0,10.0,40.0,6.0,135.0,46.0,34.1,101.0,28.0,6.0,42.0,24.0,0.0,18.0,11.0,124.0,0.0,811.0,176.0,516.0,342.0,22.0,14.0,777.0,3.0,3.0,100.0,3.0,0.0,450.0,3227.0,1798.0,465.0,453.0,97.4,3.0,1.0,0.0,16.0,22.0,2.0,0.0,0.0,1.0,120.0,35.0,31.0,53.0,2018/2019,SerieA
Nicolò Armini,it ITA,DF,Lazio,17,2001,1.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,25.0,68.0,335.0,126.0,4.0,6.0,66.7,12.0,14.0,85.7,1.0,5.0,20.0,0.0,0.0,1.0,1.0,0.0,2.0,23.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0,3.0,3.0,19.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,10.0,7.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,2.0,12.0,17.0,3.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,20.0,187.0,145.0,19.0,19.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,2018/2019,SerieA
Kwadwo Asamoah,gh GHA,DF,Inter,29,1988,32.0,30.0,2671.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.03,0.03,0.0,0.03,0.2,0.2,1.5,0.01,0.05,0.06,0.01,0.06,29.7,10.0,1.0,0.0,10.0,0.34,0.03,0.0,0.0,0.02,-0.2,-0.2,1933.0,2216.0,87.2,35205.0,10592.0,865.0,927.0,93.3,846.0,946.0,89.4,212.0,306.0,69.3,-0.5,30.0,174.0,44.0,14.0,175.0,1990.0,226.0,25.0,0.0,264.0,51.0,59.0,0.0,0.0,0.0,0.0,1571.0,331.0,314.0,1769.0,194.0,35.0,201.0,8.0,1.0,13.0,42.0,44.0,72.0,2.43,60.0,2.0,5.0,2.0,3.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0,45.0,21.0,22.0,17.0,6.0,22.0,52.0,42.3,30.0,270.0,84.0,31.1,111.0,120.0,39.0,43.0,7.0,1.0,36.0,30.0,49.0,1.0,2480.0,79.0,631.0,1379.0,669.0,33.0,2269.0,53.0,73.0,72.6,54.0,1.0,1898.0,9847.0,6263.0,1855.0,1774.0,95.6,23.0,20.0,0.0,29.0,69.0,0.0,0.0,0.0,0.0,307.0,16.0,22.0,42.1,2018/2019,SerieA
Emil Audero,it ITA,GK,Sampdoria,21,1997,36.0,36.0,3240.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.0,1158.0,73.3,22289.0,13292.0,161.0,164.0,98.2,437.0,442.0,98.9,247.0,547.0,45.2,-0.1,2.0,3.0,0.0,0.0,0.0,775.0,383.0,88.0,0.0,93.0,13.0,0.0,0.0,0.0,0.0,0.0,636.0,61.0,461.0,127.0,810.0,0.0,0.0,187.0,4.0,18.0,7.0,4.0,5.0,0.14,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1248.0,1152.0,1244.0,6.0,1.0,1.0,867.0,0.0,0.0,0.0,0.0,0.0,602.0,2122.0,938.0,490.0,488.0,99.6,1.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,181.0,0.0,0.0,0.0,2018/2019,SerieA
Khouma Babacar,sn SEN,FW,Sassuolo,25,1993,29.0,16.0,1488.0,7.0,2.0,2.0,2.0,0.0,0.0,0.42,0.12,0.54,0.3,0.42,7.8,6.2,1.1,0.47,0.07,0.54,0.38,0.44,16.5,60.0,20.0,0.0,33.3,3.63,1.21,0.08,0.25,0.1,-0.8,-1.2,248.0,303.0,81.8,3472.0,349.0,157.0,179.0,87.7,68.0,83.0,81.9,13.0,18.0,72.2,0.9,11.0,4.0,9.0,2.0,12.0,264.0,39.0,0.0,1.0,59.0,2.0,4.0,0.0,0.0,0.0,0.0,228.0,46.0,29.0,28.0,240.0,17.0,4.0,4.0,0.0,1.0,4.0,12.0,31.0,1.87,22.0,0.0,1.0,6.0,1.0,10.0,0.6,4.0,0.0,1.0,4.0,1.0,0.0,8.0,8.0,2.0,5.0,1.0,1.0,13.0,7.7,12.0,293.0,58.0,19.8,19.0,128.0,146.0,7.0,3.0,0.0,4.0,6.0,23.0,0.0,527.0,25.0,48.0,232.0,270.0,86.0,486.0,11.0,20.0,55.0,11.0,0.0,358.0,1900.0,879.0,663.0,367.0,55.4,55.0,29.0,0.0,30.0,20.0,10.0,1.0,1.0,0.0,63.0,24.0,32.0,42.9,2018/2019,SerieA
Milan Badelj,hr CRO,MF,Lazio,29,1989,23.0,14.0,1141.0,1.0,0.0,0.0,0.0,6.0,0.0,0.08,0.0,0.08,0.08,0.08,0.5,0.5,0.6,0.04,0.04,0.08,0.04,0.08,12.7,13.0,4.0,0.0,30.8,1.03,0.32,0.08,0.25,0.04,0.5,0.5,736.0,877.0,83.9,13525.0,4251.0,314.0,362.0,86.7,315.0,360.0,87.5,94.0,128.0,73.4,-0.6,12.0,76.0,12.0,3.0,77.0,849.0,28.0,20.0,1.0,124.0,24.0,9.0,4.0,0.0,0.0,0.0,643.0,98.0,136.0,132.0,680.0,49.0,3.0,3.0,4.0,9.0,19.0,16.0,28.0,2.21,24.0,3.0,0.0,0.0,1.0,2.0,0.16,2.0,0.0,0.0,0.0,0.0,0.0,35.0,21.0,11.0,19.0,5.0,9.0,31.0,29.0,22.0,234.0,59.0,25.2,75.0,132.0,27.0,36.0,9.0,0.0,27.0,28.0,14.0,0.0,1017.0,26.0,236.0,640.0,210.0,7.0,993.0,24.0,34.0,70.6,25.0,0.0,705.0,3303.0,1769.0,729.0,692.0,94.9,5.0,7.0,0.0,25.0,15.0,0.0,0.0,0.0,0.0,176.0,13.0,10.0,56.5,2018/2019,SerieA
Tiemoué Bakayoko,fr FRA,MF,Milan,23,1994,31.0,26.0,2301.0,1.0,1.0,0.0,0.0,6.0,1.0,0.04,0.04,0.08,0.04,0.08,1.4,1.4,1.7,0.05,0.07,0.12,0.05,0.12,25.6,25.0,7.0,0.0,28.0,0.98,0.27,0.04,0.14,0.06,-0.4,-0.4,1177.0,1353.0,87.0,21065.0,5934.0,489.0,564.0,86.7,545.0,597.0,91.3,125.0,154.0,81.2,-0.7,25.0,119.0,14.0,2.0,143.0,1322.0,31.0,31.0,4.0,208.0,26.0,2.0,0.0,0.0,0.0,0.0,1051.0,185.0,117.0,249.0,980.0,73.0,0.0,5.0,1.0,19.0,27.0,16.0,72.0,2.82,52.0,1.0,5.0,0.0,7.0,6.0,0.23,5.0,0.0,0.0,0.0,0.0,0.0,80.0,60.0,36.0,35.0,9.0,22.0,59.0,37.3,37.0,572.0,170.0,29.7,182.0,325.0,65.0,38.0,5.0,0.0,33.0,44.0,51.0,0.0,1707.0,78.0,398.0,1138.0,305.0,35.0,1690.0,59.0,84.0,70.2,60.0,1.0,1209.0,6863.0,3808.0,1207.0,1123.0,93.0,32.0,40.0,1.0,48.0,71.0,0.0,0.0,0.0,0.0,317.0,58.0,36.0,61.7,2018/2019,SerieA
Keita Baldé,sn SEN,"FW,MF",Inter,23,1995,24.0,8.0,889.0,5.0,2.0,0.0,0.0,2.0,1.0,0.51,0.2,0.71,0.51,0.71,3.4,3.4,1.7,0.35,0.17,0.52,0.35,0.52,9.9,30.0,17.0,0.0,56.7,3.04,1.72,0.17,0.29,0.11,1.6,1.6,259.0,344.0,75.3,3985.0,671.0,153.0,174.0,87.9,80.0,102.0,78.4,21.0,42.0,50.0,0.3,17.0,8.0,16.0,7.0,16.0,337.0,7.0,2.0,0.0,45.0,11.0,36.0,3.0,1.0,1.0,0.0,252.0,40.0,52.0,79.0,251.0,8.0,2.0,3.0,0.0,9.0,8.0,18.0,32.0,3.24,24.0,0.0,5.0,0.0,3.0,4.0,0.4,2.0,0.0,2.0,0.0,0.0,0.0,10.0,7.0,3.0,1.0,6.0,3.0,10.0,30.0,7.0,194.0,42.0,21.6,29.0,83.0,82.0,10.0,0.0,0.0,10.0,2.0,2.0,0.0,474.0,6.0,29.0,174.0,309.0,66.0,469.0,20.0,29.0,69.0,20.0,0.0,405.0,3014.0,1730.0,492.0,378.0,76.8,23.0,22.0,1.0,18.0,24.0,8.0,0.0,0.0,0.0,52.0,4.0,9.0,30.8,2018/2019,SerieA
Andrija Balić,hr CRO,"FW,MF",Udinese,20,1997,4.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08,0.28,0.36,0.08,0.36,0.3,1.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.02,0.0,0.0,24.0,25.0,96.0,449.0,97.0,14.0,14.0,100.0,6.0,6.0,100.0,4.0,5.0,80.0,-0.1,1.0,0.0,1.0,0.0,1.0,21.0,4.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,18.0,4.0,3.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.67,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,100.0,0.0,11.0,1.0,9.1,4.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,1.0,7.0,13.0,10.0,0.0,26.0,2.0,3.0,66.7,2.0,0.0,23.0,101.0,50.0,23.0,18.0,78.3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2018/2019,SerieA
Mattia Bani,it ITA,DF,Chievo,24,1993,30.0,29.0,2610.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.3,0.04,0.01,0.05,0.04,0.05,29.0,14.0,3.0,0.0,21.4,0.48,0.1,0.0,0.0,0.08,-1.1,-1.1,1008.0,1261.0,79.9,21908.0,8406.0,296.0,326.0,90.8,532.0,615.0,86.5,179.0,303.0,59.1,-0.3,3.0,47.0,4.0,1.0,54.0,1203.0,58.0,33.0,1.0,165.0,51.0,7.0,0.0,0.0,0.0,0.0,811.0,138.0,312.0,83.0,1028.0,77.0,25.0,15.0,7.0,31.0,12.0,17.0,10.0,0.34,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,39.0,45.0,20.0,0.0,25.0,45.0,55.6,20.0,389.0,114.0,29.3,257.0,116.0,16.0,59.0,36.0,0.0,23.0,36.0,174.0,2.0,1618.0,261.0,1025.0,629.0,62.0,21.0,1562.0,2.0,3.0,66.7,2.0,0.0,919.0,4502.0,2353.0,963.0,935.0,97.1,7.0,7.0,1.0,32.0,33.0,2.0,0.0,1.0,1.0,270.0,65.0,40.0,61.9,2018/2019,SerieA
Antonín Barák,cz CZE,"MF,FW",Udinese,23,1994,8.0,4.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.07,0.01,0.09,0.07,0.09,3.7,4.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,0.07,-0.3,-0.3,152.0,183.0,83.1,2478.0,576.0,73.0,84.0,86.9,65.0,76.0,85.5,10.0,17.0,58.8,-0.1,2.0,7.0,1.0,1.0,13.0,174.0,9.0,3.0,0.0,32.0,4.0,3.0,4.0,0.0,0.0,0.0,144.0,22.0,17.0,136.0,34.0,8.0,2.0,2.0,1.0,3.0,3.0,1.0,5.0,1.37,4.0,1.0,0.0,0.0,0.0,1.0,0.27,0.0,1.0,0.0,0.0,0.0,0.0,10.0,8.0,5.0,5.0,0.0,1.0,8.0,12.5,7.0,87.0,19.0,21.8,24.0,47.0,16.0,3.0,0.0,0.0,3.0,4.0,1.0,0.0,216.0,2.0,42.0,135.0,53.0,2.0,207.0,3.0,5.0,60.0,3.0,0.0,168.0,976.0,487.0,193.0,161.0,83.4,3.0,8.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,23.0,2.0,4.0,33.3,2018/2019,SerieA
